date,close_pct_change,close_pct_change_lag1,cum_return_7_lag1,low_close,high_low,sma_ratio_10_20_lag1,log_return_5,candle_body_ratio,momentum_lag1
2024-02-12,0.03348406490353306,0.011495025558578842,0.12761707373161157,589.9799999999959,2624.8099999999977,1.034207727639353,0.11826334551656789,0.6161474544800717,1.066492156423298
2024-02-13,-0.004360815405169416,0.03348406490353306,0.1581464300762121,1616.3199999999997,2067.6600000000035,1.0377176431151618,0.0929402343523304,0.10528326707434933,1.059077792372483
2024-02-14,0.04216493536465804,-0.004360815405169416,0.14464813214406347,474.57999999999447,2818.699999999997,1.041559556064102,0.0943283888613113,0.7434526554768395,1.0408053512495736
2024-02-15,0.001637797501195637,0.04216493536465804,0.15779495917893616,481.16999999999825,1502.6200000000026,1.0483606719077885,0.08293146555691028,0.05645472574532288,1.0723639901374722
2024-02-16,0.004705281418658558,0.001637797501195637,0.13825894676978312,314.0,1006.0800000000017,1.0569623409435853,0.07619625201350162,0.24262484096450768,1.0393196583066342
2024-02-17,-0.00923699224792518,0.004705281418658558,0.10224497513055641,1499.1100000000006,1537.8199999999997,1.0651181007181176,0.03398065276628196,0.31307955417205424,1.048783501030894
2024-02-18,0.009585683458475325,-0.00923699224792518,0.07988929709352954,479.3600000000006,1213.7200000000012,1.0698122530006933,0.04789103655514064,0.40786178030840703,0.9970551308162519
2024-02-19,-0.0069611856456185395,0.009585683458475325,0.07797995499342603,460.66999999999825,811.7699999999968,1.074352641063473,-0.0003947092787647558,0.4471094029041815,1.0049666538164996
2024-02-20,0.009349928044047662,-0.0069611856456185395,0.037534704444274425,1014.3600000000006,2224.6299999999974,1.0741338899319983,0.007275320978665342,0.2176002301496547,0.9932971517403367
2024-02-21,-0.007834658340927003,0.009349928044047662,0.0512454478934915,1633.8199999999997,1741.800000000003,1.0726860179622328,-0.005284435732220454,0.2350614307025198,1.0119316131011118
2024-02-22,-0.010819220824005882,-0.007834658340927003,0.0012458541879064589,908.6100000000006,1125.0,1.0702913780714953,-0.006882692130542029,0.4986311111066781,0.9944707924232135
2024-02-23,-0.010611947102289299,-0.010819220824005882,-0.01121116413729506,767.4199999999983,1027.5400000000009,1.0641975002604853,-0.02709137978498324,0.5296825427668992,0.9906071938955547
2024-02-24,0.016239704478250294,-0.010611947102289299,-0.026528392658242916,159.15000000000146,1113.0,1.0579210730050237,-0.003996601120421992,0.7404043126618111,0.9710159930897789
2024-02-25,0.0031149029382824267,0.016239704478250294,-0.0010516959320674424,288.41999999999825,678.75,1.0478333789269194,-0.01019302747243424,0.23667034990443125,0.9945771782464558
2024-02-26,0.05311581448263403,0.0031149029382824267,-0.0075224764522603405,827.4099999999962,4008.5599999999977,1.0380435367363394,0.049425695421587916,0.6854381623308994,1.0085873185409104
2024-02-27,0.04700873606531397,0.05311581448263403,0.052554523675992226,26.340000000003783,3138.020000000004,1.0309922441787678,0.1062411453760542,0.8160751046812414,1.0735517296082406
2024-02-28,0.09458295215029322,0.04700873606531397,0.09021333169725854,345.48999999999796,7308.1500000000015,1.028746485651336,0.20728322584038275,0.7381827138184927,1.1060560166707323
2024-02-29,-0.020840561185672013,0.09458295215029322,0.19263094218847876,2067.4000000000015,3311.6500000000015,1.031592254974872,0.17011318404502032,0.39289478054627386,1.2069106504397449
2024-03-01,0.02056109684484042,-0.020840561185672013,0.18260960182681263,353.9800000000032,2337.230000000003,1.0356549317808124,0.18735569336147279,0.5377776256485772,1.122153839997342
2024-03-02,-0.006421437490282567,0.02056109684484042,0.21378264577394235,826.7799999999988,872.0699999999997,1.0404379000831017,0.12916033738427532,0.4593897278835516,1.0938080212015497
2024-03-03,0.018176148396896963,-0.006421437490282567,0.1911215038054095,667.2799999999988,1911.8799999999974,1.046026586197058,0.10123599857717415,0.5893099985323926,0.9928751395516089
2024-03-04,0.08130909844524137,0.018176148396896963,0.20618274926402402,813.9700000000012,6199.0,1.055035259800534,0.0890350087645051,0.827833521534397,1.0324383806704882
2024-03-05,-0.0662561793261438,0.08130909844524137,0.23437603322663136,9240.710000000006,9995.0,1.068921779261088,0.041542639316776604,0.4523961980985973,1.0938933671433082
2024-03-06,0.03687825044280779,-0.0662561793261438,0.12111111783517359,944.8700000000026,4861.960000000006,1.079211272842636,0.05740458512447801,0.4833503360774574,1.028017522304576
2024-03-07,0.011337735667442228,0.03687825044280779,0.06340641612768816,523.0399999999936,2429.0,1.090964544387985,0.07512067398297692,0.3084108686689669,1.046900393050857
2024-03-08,0.01946959415424332,0.011337735667442228,0.0955847129808024,740.5099999999948,3907.3399999999965,1.0984767384515306,0.07639022334974133,0.33296564926437955,0.9791556128583027
2024-03-09,0.002775519239201163,0.01946959415424332,0.0944932102902053,263.0899999999965,680.0,1.1019578531031813,0.0009894626557986315,0.2780441176429802,1.069050582347219
2024-03-10,0.009406810711886537,0.002775519239201163,0.10369016701968903,218.52000000000407,1792.8600000000006,1.0968421866076707,0.07890546515368231,0.3584217395649529,1.033889709180792
2024-03-11,0.04527851721999632,0.009406810711886537,0.0949208293346786,1930.9199999999983,5775.039999999994,1.0941845259697338,0.08697432191179294,0.540640411147732,1.0319157262368728
2024-03-12,-0.008686272251904659,0.04527851721999632,0.05889024810943355,3457.279999999999,4379.179999999993,1.0922979530759374,0.06697615885143374,0.14296968838882676,1.0580397359586955
2024-03-13,0.02267815838910625,-0.008686272251904659,0.1164601551836727,118.69999999999709,2316.9400000000023,1.0902987023950321,0.07011850432674999,0.6993750377623107,1.0459462707611564
2024-03-14,-0.02303838069662678,0.02267815838910625,0.10226006312997116,4517.4100000000035,5222.0,1.0872640629669061,0.044038917783788885,0.32237839908019306,1.0596980272023213
2024-03-15,-0.026461942143979122,-0.02303838069662678,0.06788394676590215,5788.940000000002,6819.710000000006,1.0746796135460905,0.007857714503971255,0.27700444740278174,0.990438704682837
2024-03-16,-0.06042056205876711,-0.026461942143979122,0.021952410467679706,4719.850000000006,5263.0,1.068751194417815,-0.09874856933689312,0.7978738362135703,0.972678725203112
2024-03-17,0.04736324902225286,-0.06042056205876711,-0.04124367083028857,767.6299999999974,4371.399999999994,1.0565503328948196,-0.0437485370930414,0.7075170425934313,0.8936427579164283
2024-03-18,-0.011455624132592601,0.04736324902225286,-0.003287232519922245,1828.2799999999988,2390.800000000003,1.047853006922133,-0.07769511413575435,0.3277062071259486,0.9580402790684382
2024-03-19,-0.08390165417862072,-0.011455624132592601,-0.06002137387251116,6054.990000000005,6569.110000000001,1.0388186724455646,-0.14201875782808016,0.8635264137746762,0.9728077110957793
2024-03-20,0.09530768162693293,-0.08390165417862072,-0.13523675579922723,1162.4000000000015,7325.0,1.0296833218000288,-0.024165085150967026,0.8058839590432673,0.9484962089952272
2024-03-21,-0.034481462477213065,0.09530768162693293,-0.06260723256140055,3311.4999999999927,3711.459999999999,1.0228948818022636,0.003067847750887808,0.6302748783480614,0.99191487258727
2024-03-22,-0.026024380901316868,-0.034481462477213065,-0.07405031434198683,3241.269999999997,4389.619999999995,1.0107873725122118,-0.06957697406056765,0.38833429772875966,0.9688105263733953
2024-03-23,0.003031037371247214,-0.026024380901316868,-0.07361275309932458,796.6399999999994,2999.0,0.9981030611706694,-0.055028775769686795,0.06447815938624803,1.03001805048323
2024-03-24,0.05032004214407837,0.003031037371247214,-0.010161153669310252,217.72000000000116,3856.4000000000015,0.9840220942864817,0.08169769963635419,0.8349678456570008,0.9432418771615957
2024-03-25,0.039726534701165495,0.05032004214407837,-0.007204360547484745,824.9300000000076,4764.940000000002,0.9785903676775403,0.02962011922423775,0.5603449361365285,1.02608682243871
2024-03-26,0.0015453632591067024,0.039726534701165495,0.04397779828627335,600.0099999999948,2281.100000000006,0.9747120002840467,0.06625426701616033,0.047345578887171225,1.0953556488241387
2024-03-27,-0.007401411670572067,0.0015453632591067024,0.12942481572400077,1628.820000000007,3410.3600000000006,0.9787965851813799,0.08519433637063759,0.15189012303641874,1.0937332249205773
2024-03-28,0.018865844086057848,-0.007401411670572067,0.02671572242649578,566.3700000000099,2648.4400000000023,0.9784756601536541,0.10085797442650915,0.49486112579293884,1.033625953522683
2024-03-29,-0.01314004119772949,0.018865844086057848,0.0800630289897667,1771.6000000000058,1907.1600000000035,0.981214115918796,0.038535919330432405,0.4876675265814792,1.0128876627235746
2024-03-30,-0.0038419173280550556,-0.01314004119772949,0.09294736869335407,310.5399999999936,781.1000000000058,0.9916804377204983,-0.004271128293115576,0.3435539623563798,0.9980359490198318
2024-03-31,0.024400356528065048,-0.0038419173280550556,0.0860744139940518,19.189999999987776,1803.0099999999948,0.9937717744019342,0.018292124671977602,0.9416697633349703,1.0016149419339198
2024-04-01,-0.022870507453632394,0.024400356528065048,0.06015472837803848,3217.149999999994,3225.3699999999953,1.0028011489135087,0.0025849679635813875,0.5054303847294869,1.0070557469137023
2024-04-02,-0.0600979471584987,-0.022870507453632394,-0.0024423137767594083,5099.800000000003,5124.229999999996,1.0126937976303094,-0.07808473138292801,0.8168680953024814,0.9971261496332027
2024-04-03,0.007626941162614864,-0.0600979471584987,-0.06408562419436481,970.9199999999983,2410.560000000005,1.0205360026406682,-0.05725959296252893,0.20712614496130716,0.940815450162671
2024-04-04,0.03827144435510177,0.007626941162614864,-0.04905727136117788,898.760000000002,4245.390000000007,1.0227855872531393,-0.015853018870288275,0.5946497259366134,0.925410644583243
2024-04-05,-0.009741444423889245,0.03827144435510177,-0.029651671092133958,2535.229999999996,2804.1100000000006,1.0214916889322845,-0.04974964495258174,0.23792932516828091,0.9833163914325668
2024-04-06,0.01585623959202964,-0.009741444423889245,-0.026253074318293712,372.7899999999936,2244.1699999999983,1.0163909663527269,-0.010881707539380484,0.4791838407942377,1.035998875106757
2024-04-07,0.006740449372967916,0.01585623959202964,-0.006554917398209015,72.0,1502.2899999999936,1.015166805114532,0.05781573482449281,0.3091214079817547,1.0444598873797664
2024-04-08,0.03257781566683815,0.006740449372967916,-0.024214824553306147,317.1499999999942,3754.75,1.0117635463632026,0.08227614100790237,0.6018030494690665,1.0127409571837551
2024-04-09,-0.034543423624685876,0.03257781566683815,0.031233498567164397,3410.0,3548.1900000000023,1.00718404042787,0.009564729968843385,0.6972569112682877,1.056021015437488
2024-04-10,0.02147745350417951,-0.034543423624685876,0.05678802210097722,1628.0,3654.0800000000017,1.0055848817321336,0.04060399575500923,0.4064169366833613,1.0036286576869484
2024-04-11,-0.008846672031632585,0.02147745350417951,0.07063853444254187,1063.8699999999953,1738.679999999993,1.0008820811269896,0.015986116907141454,0.3593818298918804,1.0183201103684683
2024-04-12,-0.04127789769567636,-0.008846672031632585,0.023520418055807513,4919.369999999995,6140.600000000006,0.9968923044015882,-0.032885741916448066,0.4705891932376785,0.9774676068137391
2024-04-13,-0.047559229828960214,-0.04127789769567636,-0.0080160352159796,6455.950000000004,7268.43,0.9970285117739072,-0.11367150865510887,0.4391608641750158,0.9706493506493508
2024-04-14,0.027177838359652595,-0.047559229828960214,-0.07143150463696946,1790.510000000002,3706.0,0.9964470246712505,-0.051702276343382654,0.4687857528319784,0.9050478910983664
2024-04-15,-0.034142357265650736,0.027177838359652595,-0.05099411565028478,3387.439999999995,4592.6700000000055,0.9953931818561903,-0.10769116282555517,0.4881387079836182,0.9379428088043021
2024-04-16,0.005887733504845949,-0.034142357265650736,-0.11771428858277366,1819.989999999998,2765.0,0.9937387298833645,-0.09293465812139401,0.1350452079561125,0.9449236938983129
2024-04-17,-0.03944013635268473,0.005887733504845949,-0.07728313145324184,4115.229999999996,4820.8399999999965,0.990388774450023,-0.09101960662062693,0.5219069705683619,0.9979488305815719
2024-04-18,0.03578335689015377,-0.03944013635268473,-0.13820072131010608,474.0200000000041,3313.739999999998,0.985396616536588,-0.0071342421595911405,0.6616994694796179,0.9332265132990487
2024-04-19,0.005481795516879773,0.03578335689015377,-0.09357069238831972,3870.0699999999997,5849.989999999998,0.9779610221389947,-0.028482495914239746,0.05947360593768723,1.0007898140633578
2024-04-20,0.017590332258871744,0.005481795516879773,-0.04681099917576359,727.9400000000023,2328.9300000000003,0.9742178683597168,0.023693740511721937,0.482015346101074,1.0003859334015641
2024-04-21,8.623266280816111e-06,0.017590332258871744,0.018338562912068368,703.0899999999965,1458.0599999999977,0.9703174332880707,0.017831895204345985,0.0003909304143833591,1.0597809599204404
2024-04-22,0.028921107802987844,8.623266280816111e-06,-0.008830652181303411,441.15000000000146,2732.350000000006,0.966135265294685,0.08658165352622103,0.6873826559529811,1.0231773774351631
2024-04-23,-0.0060659102786441155,0.028921107802987844,0.05423281288733517,1053.5100000000093,1417.199999999997,0.9647050107257515,0.04533926387595538,0.2860005644913547,1.047029200691153
2024-04-24,-0.031987382178456425,-0.0060659102786441155,0.042279169103845105,2807.9400000000023,3464.3699999999953,0.9681176631813839,0.007362281864514887,0.6132168330732208,1.0226885835191828
2024-04-25,0.003247026462604552,-0.031987382178456425,0.04973192327807341,1495.5899999999965,2503.9400000000023,0.9691120015156626,-0.006833364906514637,0.08337260477453967,0.9899669162002828
2024-04-26,-0.0112922286061935,0.003247026462604552,0.01719559285052419,1200.8599999999933,1522.5299999999988,0.973172561282688,-0.01819845803132914,0.47836167431526255,0.9652648365772054
2024-04-27,-0.004830326982856015,-0.0112922286061935,0.0004215687274509161,1378.770000000004,1532.1700000000055,0.9769193531842505,-0.05155127385829649,0.20103513317581298,0.9601892673231548
2024-04-28,-0.0054104835682718955,-0.004830326982856015,-0.021999090514276842,680.9800000000032,1589.0,0.984635527257772,-0.05089206445079525,0.21608558841903067,0.9871268427750124
2024-04-29,0.01184087991784355,-0.0054104835682718955,-0.027418197348829554,1353.0900000000038,2462.8199999999997,0.990513435523059,-0.0066105823798303116,0.30346513346365667,0.9786084417056315
2024-04-30,-0.05001096044843889,0.01184087991784355,-0.04449842523397385,4674.4000000000015,5542.4000000000015,0.9946126755376159,-0.061157180403873926,0.5762846420312926,1.001505253017837
2024-05-01,-0.03802462420886077,-0.05001096044843889,-0.08844347540376862,4119.18,4288.809999999998,0.9956739249891455,-0.08856713604290428,0.5379207752254409,0.9560369846638884
2024-05-02,0.011918793070569533,-0.03802462420886077,-0.09448071743417297,1453.1300000000047,2713.1600000000035,0.9944517786364385,-0.07187678168274751,0.2563947574037044,0.9246870416368419
2024-05-03,0.06470302287768459,0.011918793070569533,-0.08580895082620799,249.29000000000087,4521.68,0.9885394360036679,-0.0037556999218309973,0.845130570936367,0.9247582438230044
2024-05-04,0.016062304624168355,0.06470302287768459,-0.009813699342329896,340.9800000000032,1998.9700000000012,0.9837832373372704,0.00040764558317576174,0.5052752167340908,1.0364255340189874
2024-05-05,0.0018775421789631874,0.016062304624168355,0.011078932264694474,1069.8700000000026,1823.8300000000017,0.9845300181429135,0.053588259151187284,0.06577915704826835,1.0946984124210122
2024-05-06,-0.013228925826407556,0.0018775421789631874,0.018366958011929557,1312.0,2800.0,0.9833026407102221,0.07903747717459834,0.3024321428560619,1.0838357409447685
2024-05-07,-0.013506014942723965,-0.013228925826407556,-0.0067028477323215485,904.1900000000023,2161.4100000000035,0.9828353529156417,0.053591102736729186,0.3946960548882675,1.004503354775078
2024-05-08,-0.01795879707433945,-0.013506014942723965,0.029802097773393377,1424.0800000000017,2132.220000000001,0.9802191423594112,-0.027226819115356064,0.5248238924664209,0.9752714109613655
2024-05-09,0.030738468090238502,-0.01795879707433945,0.049867924907914696,563.0299999999988,2799.029999999999,0.9789396616590578,-0.012885985180515938,0.6720113753669249,0.9559618509029557
2024-05-10,-0.03605320162773862,0.030738468090238502,0.06868759992758366,2886.8899999999994,3282.0099999999948,0.9782631243544464,-0.05148094128532028,0.6928711368926593,0.9985564834048627
2024-05-11,0.0004276316492815013,-0.03605320162773862,-0.032068624577839544,312.90000000000146,1027.9100000000035,0.981679396434229,-0.03773619353306093,0.025294043252567806,0.9757335977229454
2024-05-12,0.010817744191257805,0.0004276316492815013,-0.0477032975527264,215.98999999999796,1278.0,0.9888118010608871,-0.01337849175994721,0.5148669796516834,0.9940019312657014
2024-05-13,0.02368242529478004,0.010817744191257805,-0.03876309554043178,734.7799999999988,2700.790000000001,0.996902233929258,0.028149868543688776,0.5391311431079833,0.9747912016375683
2024-05-14,-0.021649003306001613,0.02368242529478004,-0.0018517444192441834,1797.310000000005,1975.5900000000038,0.9997709914235954,-0.024012417124834002,0.6897180082877008,1.0351988544734958
2024-05-15,0.0751737363767182,-0.021649003306001613,-0.009994732782521831,258.0199999999968,5124.690000000002,0.9982306969330991,0.08518902093565875,0.9032761006013958,1.0123549160482221
2024-05-16,-0.014670613912531216,0.0751737363767182,0.08313780066853582,1603.7300000000032,2149.239999999998,1.0003835070272604,0.06998218910401477,0.45192719286607236,1.076808775747963
2024-05-17,0.027420621471134998,-0.014670613912531216,0.0377287186657661,128.83000000000175,2344.8199999999997,1.002526111194288,0.08627394848594652,0.7628687916310729,1.036465317489269
2024-05-18,-0.0016232991167343114,0.027420621471134998,0.10120254176463972,424.0,800.0099999999948,1.007201987821723,0.06124298342309496,0.1359983000195543,1.0884496915999662
2024-05-19,-0.009582127827459264,-0.0016232991167343114,0.0991516109986239,1057.949999999997,1842.75,1.0132716035689906,0.07350143262554895,0.347952787950901,1.0107043870314847
2024-05-20,0.07804884599558704,-0.009582127827459264,0.07875173897990684,213.6999999999971,5455.25,1.0164197068408052,0.07617195201458145,0.9481911919692981,1.015923915934355
2024-05-21,-0.018171328468722492,0.07804884599558704,0.13311815968071383,2283.679999999993,2816.0599999999977,1.024571236759775,0.07261278884707123,0.46102710879576064,1.0659856170923847
2024-05-22,-0.013994914206095221,-0.018171328468722492,0.13659583451799295,1306.1499999999942,1823.8099999999977,1.0297035758922561,0.031467612098941486,0.5382797550153907,1.048316974319736
2024-05-23,-0.017305602037514634,-0.013994914206095221,0.04742718393517953,2854.459999999992,3783.959999999992,1.0335461016428031,0.015635135904358437,0.3163273396116345,1.0436462196870235
2024-05-24,0.008538222574340226,-0.017305602037514634,0.04479219581019611,1369.5299999999988,2649.8800000000047,1.037251411641264,0.03376544582520867,0.21900236991781163,0.9513347167437731
2024-05-25,0.010803502670095222,0.008538222574340226,0.02590979691340134,49.99000000000524,1110.0,1.0442600978548364,-0.030641775547928865,0.6671891891831802,0.977214713847826
2024-05-26,-0.011298795781301996,0.010803502670095222,0.03833659870023087,1162.5600000000122,1434.2200000000012,1.0447625034145258,-0.023666432887599162,0.5458646511654699,1.0017920494018648
2024-05-27,0.01355702215532939,-0.011298795781301996,0.03661993074638814,257.66999999999825,2437.5599999999977,1.0454973169502726,0.0038932814365458257,0.3810203646253571,1.0079155917383715
2024-05-28,-0.014949501292044975,0.01355702215532939,-0.027871893093869504,2158.5199999999895,2313.899999999994,1.043506802041134,0.006288004325083541,0.44861057089567835,1.0129312929148493
2024-05-29,-0.010906250863507161,-0.014949501292044975,-0.024650065917191988,1273.7400000000052,1811.0299999999988,1.040071683465435,-0.013180133794687257,0.41190924501299114,0.9871240776342292
2024-05-30,0.01034331070492378,-0.010906250863507161,-0.021561402574603927,524.4199999999983,2372.0,1.0385639526215138,-0.013635510880684744,0.2950084317019581,0.9875159963840545
2024-05-31,-0.011881992919902995,0.01034331070492378,0.006087510167834487,1682.1699999999983,2374.100000000006,1.0280717230326688,-0.014225546785017567,0.3420917400263597,0.9843848538872175
2024-06-01,0.0033586018124664996,-0.011881992919902995,-0.014332705326408735,111.56999999999243,471.5599999999977,1.0190552691846333,-0.024338520416099792,0.48104164898465046,0.9874502894000867
2024-06-02,-1.8002902599123516e-05,0.0033586018124664996,-0.021777606184037457,509.38000000000466,1202.5299999999988,1.0122408929123146,-0.00929415208037228,0.0010062119032221983,1.0016914398627574
2024-06-03,0.015410024226145236,-1.8002902599123516e-05,-0.010496813305334585,153.15000000000873,2675.520000000004,1.008335516429143,0.016964503601487445,0.39030917354237465,0.9914188532712276
2024-06-04,0.025111793506457758,0.015410024226145236,-0.008643811234518739,242.5799999999872,2496.12999999999,1.0033644384805096,0.03147599239472728,0.6922516054825195,1.0188020404498015
2024-06-05,0.00808303741651284,0.025111793506457758,0.031417483563983994,154.17999999999302,1374.3399999999965,1.0020098954371488,0.05147968504261965,0.4148682276553481,1.040890051699319
2024-06-06,-0.004344658828823844,0.00808303741651284,0.050406771844003995,990.3600000000006,1582.3600000000006,1.0015116412887322,0.043772586451311414,0.19524002123287357,1.0493224957843672
2024-06-07,-0.020388123797123736,-0.004344658828823844,0.03571880231025637,2379.0599999999977,3577.020000000004,1.0007448006803257,0.023191759061091194,0.4035370224365407,1.0289080495684488
2024-06-08,-0.0006508486697541782,-0.020388123797123736,0.02721267143303563,187.58000000000175,414.179999999993,1.0003620268126112,0.007248202820616814,0.10898643101769838,0.9832396342161882
2024-06-09,0.004871991904252138,-0.0006508486697541782,0.02320322095081495,180.22000000000116,726.8999999999942,1.0005635813829041,-0.012693308498884608,0.46454808088506017,0.974720987793216
2024-06-10,-0.0015526617078359672,0.004871991904252138,0.028093215757666212,475.8500000000058,1023.6500000000087,1.0037455173803285,-0.022297721480723637,0.10565134567375249,0.9837438519663962
2024-06-11,-0.032006902502156986,-0.0015526617078359672,0.01113052982368501,3489.0,3539.0099999999948,1.0070877286888475,-0.050473919610692516,0.6289216475776301,1.0026587615131293
2024-06-12,0.014109198885703833,-0.032006902502156986,-0.045988166184929735,409.24000000000524,3094.0,1.0077847758791978,-0.01586449857632859,0.3069683257908661,0.9711988637790024
2024-06-13,-0.021841383722223218,0.014109198885703833,-0.03996200471573874,2012.2100000000064,2197.520000000004,1.0082928421881079,-0.037296875777305206,0.6784784666320278,0.9801265331708787
2024-06-14,-0.010917884336799966,-0.021841383722223218,-0.057458729609138115,1695.0099999999948,2292.2400000000052,1.006634570931544,-0.05313495976052702,0.31803825079259046,0.9602100949094046
2024-06-15,0.0027899586321176173,-0.010917884336799966,-0.047988490148814344,186.88999999999942,621.3799999999901,1.0024685856563926,-0.0487950175030386,0.2965335221555769,0.98112955000309
2024-06-16,0.006773846508098869,0.0027899586321176173,-0.04454768284694255,193.75,964.1999999999971,0.9970153454392012,-0.009513687995714847,0.46527691349859357,0.970178420569908
2024-06-17,-0.002587703951910103,0.006773846508098869,-0.04264582824309582,1546.8699999999953,2168.8099999999977,0.9929996152746249,-0.0261153364201576,0.07955053693002316,0.9985601967022304
2024-06-18,-0.019983811580388866,-0.002587703951910103,-0.043680870487169954,2444.3300000000017,2528.229999999996,0.9902018370900255,-0.024218087313917464,0.5256681551894992,1.0069702027391136
2024-06-19,-0.0030832222994838787,-0.019983811580388866,-0.03165777956540183,509.3199999999997,1061.5399999999936,0.9859353224228057,-0.016328150711756098,0.18930045028741763,0.9841014974727552
2024-06-20,-0.0016064796011104887,-0.0030832222994838787,-0.048850200750589545,415.22000000000116,1923.7900000000009,0.9815113175532333,-0.020721996006187408,0.05425748132564471,0.9744664079162685
2024-06-21,-0.011198244365383747,-0.0016064796011104887,-0.028615296629476816,1490.6399999999994,1687.310000000005,0.9765613844102331,-0.038734419858322974,0.43052551101794745,0.9754250587894051
2024-06-22,0.0018466390078755168,-0.011198244365383747,-0.028895656658060598,199.73999999999796,602.989999999998,0.9744909849376503,-0.034298425947151094,0.19643775186659876,0.9841694678292335
2024-06-23,-0.016370480786393027,0.0018466390078755168,-0.0298389762823027,1083.6900000000023,1342.6800000000003,0.9710920502010562,-0.030618194978575687,0.7835076116365514,0.9890362923103372
2024-06-24,-0.04614316624851034,-0.016370480786393027,-0.052983303576794594,4808.010000000002,4967.800000000003,0.9698367945054976,-0.07477189799487789,0.5871230725862809,0.9744106635441134
2024-06-25,0.025089189014368074,-0.04614316624851034,-0.09653876587339483,36.24000000000524,2162.9400000000023,0.9686634302351939,-0.048384504144301725,0.699376774202245,0.9399743325752422
2024-06-26,-0.015225380185519222,0.025089189014368074,-0.05146576527863789,1094.010000000002,1775.8099999999977,0.9687887082911449,-0.05246556374713817,0.5299102944541962,0.9617814631070519
2024-06-27,0.013825353458531753,-0.015225380185519222,-0.06360792316467323,258.3600000000006,1782.5900000000038,0.9672682883525157,-0.040579844726556166,0.47206031672750076,0.9629011291091395
2024-06-28,-0.020721165868020086,0.013825353458531753,-0.04817609010503099,1643.4700000000012,2162.3099999999977,0.9655881541559227,-0.04501274878821308,0.5913213184021213,1.0234382593090774
2024-06-29,0.009248055201046546,-0.020721165868020086,-0.05769901160766733,44.06999999999971,840.2300000000032,0.9648813023161941,0.011434493224682417,0.6651036025770927,0.9777016830563887
2024-06-30,0.029274097229099905,0.009248055201046546,-0.0502975954144963,274.47000000000116,2346.550000000003,0.9651773344825362,0.0155086645569713,0.7608318595352289,1.0019993431363416
2024-07-01,0.002038806786655245,0.029274097229099905,-0.004653017399003367,274.81000000000495,1364.560000000005,0.9669979185804218,0.03288787216036076,0.09378847393962712,1.017267881309691
2024-07-02,-0.01215453293394797,0.002038806786655245,0.043528955636162214,1093.7099999999991,1482.550000000003,0.9683908767916288,0.0069282137538194625,0.5156858116048973,1.0409107788727845
2024-07-03,-0.031011111688702075,-0.01215453293394797,0.00628523368784617,2735.470000000001,2885.9400000000023,0.9697122022286042,-0.003635058822789916,0.6676784687115183,1.018836736152878
2024-07-04,-0.05246046327616427,-0.031011111688702075,-0.009500497815336684,3437.5800000000017,3727.1900000000023,0.9699986899280933,-0.06672722808050727,0.8474373455583218,0.9591628498115641
